State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,1,Matanuska-Susitna Borough Water Quality Monitoring Program,"$21,000 ",$0 ,"$21,000 ",$0 ,"$42,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$42,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,2,Fairbanks Storm Water Project,"$131,500 ",$0 ,"$131,500 ",$0 ,"$263,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$263,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,3,Anchorage Watershed Outreach,"$71,900 ",$0 ,"$71,900 ",$0 ,"$143,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$143,800 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,4,Kodiak Urban Lakes Water Quality Assessment,"$40,000 ",$0 ,"$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,5,Conservation on the Kenai,"$17,000 ",$0 ,"$17,000 ",$0 ,"$34,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$34,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,6,Swan Lake Watershed Restoration Study,"$26,900 ",$0 ,"$26,900 ",$0 ,"$53,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$53,800 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,7,Mendenhall Watershed Partnership,"$90,000 ",$0 ,"$90,000 ",$0 ,"$180,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$180,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,8,Noyes Slough Restoration Project,"$20,500 ",$0 ,"$20,500 ",$0 ,"$41,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$41,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,9,Buffer Zones and LWD Supply,"$86,667 ",$0 ,"$86,667 ",$0 ,"$173,334 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$173,334 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,10,Little Susitna and Cottonwood Creek Project,"$32,500 ",$0 ,"$32,500 ",$0 ,"$65,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$65,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,11,Design of Large Woody Debris Sources and Transport Study,"$28,500 ",$0 ,"$28,500 ",$0 ,"$57,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$57,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,12,Awareness of Kenai River Tributaries,"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$40,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,13,It Takes a Watershed to Raise A Salmon,"$59,946 ",$0 ,"$59,946 ",$0 ,"$119,892 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$119,892 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,23,Potter Marsh Watershed Project,"$35,000 ",$0 ,"$35,000 ",$0 ,"$70,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$70,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,24,Duck Creek Restoration Project,"$127,229 ",$0 ,"$127,229 ",$0 ,"$254,458 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$254,458 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,25,Anchorage Wetlands Watch,"$45,000 ",$0 ,"$45,000 ",$0 ,"$90,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$90,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,27,"Russian River Restoration Project, Phase 3","$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$40,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,28,Little Susitna River Restoration Project,"$29,933 ",$0 ,"$29,933 ",$0 ,"$59,866 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$59,866 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,29,Cook Inlet Watershed Health Monitoring,"$120,000 ",$0 ,"$120,000 ",$0 ,"$240,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$240,000 ",$0 
AK,2000,99098700,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,30,Watershed Analysis and Riparian Restoration,"$25,990 ",$0 ,"$25,990 ",$0 ,"$51,980 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$51,980 ",$0 
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,1,Administration and Management of Alabama's FY2000 Clean Water Act Section 319 Nonpoint Source Grant Program,"$640,916 ",$0 ,"$640,916 ",$0 ,"$1,281,832 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,281,832 ",$0 
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,2,"Rotational River Basin Approach: Surface Water Quality Screening Assesment of the Alabama, Coosa and Tallapoosa River Basins","$128,894 ",$0 ,"$128,894 ",$0 ,"$257,788 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$257,788 ",$0 
