State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,1,Administration and Management of Alabama's FY99 Clean Water Act Section 319 Nonpoint Source Grant Program (base allocation) (WRAS),"$623,166 ",$0 ,"$623,166 ",$0 ,"$1,246,332 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,246,332 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,2,"Water Quality Assessment of the Chattahoochee, Choctawhatchee, Chipola and Perdido-Escambia River Basins","$138,000 ",$0 ,"$138,000 ",$0 ,"$276,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$276,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,3,Lower Cahaba River Basin Nonpoint Source Demonstration Project,"$300,000 ",$0 ,"$300,000 ",$0 ,"$600,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$600,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,4,Black Warrior River Basin Nonpoint Source Demonstration Project,"$648,934 ",$0 ,"$648,934 ",$0 ,"$1,297,868 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,297,868 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,5,Alabama Citizen Volunteer Water Quality Monitoring Program,"$140,000 ",$0 ,"$140,000 ",$0 ,"$280,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$280,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,6,Alabama Polluted Runoff Education Coordinator,"$68,500 ",$0 ,"$68,500 ",$0 ,"$137,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$137,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,7,Restoration and Management of Rivers and Watersheds - Applied Fluvial Geomorphology,"$34,000 ",$0 ,"$34,000 ",$0 ,"$68,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$68,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,8,CWAP Grant Administration and Management,$0 ,"$103,000 ","$103,000 ",$0 ,"$206,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$206,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,9,Watershed Restoration Action Strategies,$0 ,"$40,000 ","$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,10,Nonpoint Source Education of Municipal Officials (NEMO),$0 ,"$40,000 ","$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,11,Multi-media Production and Outreach,$0 ,"$10,203 ","$10,203 ",$0 ,"$20,406 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,406 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,12,Citizen Volunteer Water Quality Monitoring,$0 ,"$91,361 ","$91,361 ",$0 ,"$182,722 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$182,722 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,13,Septage System and Alternative Treatments,$0 ,"$12,000 ","$12,000 ",$0 ,"$24,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$24,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,14,Community Based Environmental Protection,$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,15,Programatic Educational Outreach,$0 ,"$11,636 ","$11,636 ",$0 ,"$23,272 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$23,272 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,16,Resource Extraction - Abandoned Mine Lands,$0 ,"$44,488 ","$44,488 ",$0 ,"$88,976 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$88,976 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,17,Silvicultural Best Mangement Practices,$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,18,TMDL Criteria,$0 ,"$40,000 ","$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,19,Habitat Protection,$0 ,"$40,000 ","$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,20,Pesticide Waste Collection Program,$0 ,"$50,000 ","$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,21,Piney Creek Watershed,$0 ,"$340,000 ","$340,000 ",$0 ,"$680,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$680,000 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,22,Big Nance Watershed Project,$0 ,"$603,982 ","$603,982 ",$0 ,"$1,207,964 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,207,964 ",$0 
AL,1999,99469999,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,23,Duck River Watershed Project,$0 ,"$471,230 ","$471,230 ",$0 ,"$942,460 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$942,460 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,1,Staffing and Support,"$742,655 ",$0 ,"$742,655 ",$0 ,"$1,485,310 ",$0 ,"$342,573 ",$0 ,$0 ,$0 ,"$1,827,883 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,2,Bayou Bartholomew Technical Transfer (WRAS),"$369,750 ",$0 ,"$369,750 ",$0 ,"$739,500 ",$0 ,"$55,820 ",$0 ,"$210,612 ",$0 ,"$1,005,932 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,3,Upper Ballard Creek Watershed,"$300,000 ",$0 ,"$300,000 ",$0 ,"$600,000 ",$0 ,$0 ,$0 ,"$234,438 ",$0 ,"$834,438 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,4,Pasture Restoration Demonstration,"$200,070 ",$0 ,"$200,070 ",$0 ,"$400,140 ",$0 ,$0 ,$0 ,"$150,930 ",$0 ,"$551,070 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,5,State-Wide Nutrient Management Education,"$259,087 ",$0 ,"$259,087 ",$0 ,"$518,174 ",$0 ,"$195,452 ",$0 ,$0 ,$0 ,"$713,626 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,6,Big Piney Streambank Restoration,"$36,873 ",$0 ,"$36,873 ",$0 ,"$73,746 ",$0 ,"$34,127 ",$0 ,$0 ,$0 ,"$107,873 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,7,Buffalo River Riparian Restoration and Easement,"$215,823 ",$0 ,"$215,823 ",$0 ,"$431,646 ",$0 ,$0 ,$0 ,"$169,630 ",$0 ,"$601,276 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,8,Silvicultural BMP's  for Streamside Mgmnt Zones,"$42,750 ",$0 ,"$42,750 ",$0 ,"$85,500 ",$0 ,$0 ,$0 ,"$32,250 ",$0 ,"$117,750 ",$0 
AR,1999,99610307,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,9,Incremental Funding for Beaver Lake Watershed,"$1,701,400 ",$0 ,"$1,701,400 ",$0 ,"$3,402,800 ",$0 ,"$129,294 ",$0 ,"$1,018,955 ",$0 ,"$4,551,049 ",$0 
