State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,1,Cook Inletkeeper - Cook Inlet Stream Temperature Monitoring Network,$0 ,"$65,715 ","$65,715 ",$0 ,"$131,430 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$131,430 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,2,Cook Inletkeeper - Clean Boating on Big Lake,$0 ,"$4,697 ","$4,697 ",$0 ,"$9,394 ","$16,000 ",$0 ,$0 ,$0 ,$0 ,"$25,394 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,3,Tanana Valley Watershed Association - Water Quality Sampling in Three Waterbodies,$0 ,"$7,547 ","$7,547 ",$0 ,"$15,094 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$15,094 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,4,UAF - Surface Monitoring of Goldstream Creek for the Development of TMDLs,$0 ,"$36,000 ","$36,000 ",$0 ,"$72,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$72,000 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,5,Kenai Watershed Forum - Kenai River Watershed Monitoring,$0 ,"$28,272 ","$28,272 ",$0 ,"$56,544 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$56,544 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,6,ARRI - Little Susitna River Data Analysis and Presentation ,$0 ,"$22,000 ","$22,000 ",$0 ,"$44,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$44,000 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,7,"ARRI - Lower Ship Creek: QAPP Development, Sampling Plan, and WQ Monitoring as related to Petroleum Hydrocarbon Pollution",$0 ,"$30,790 ","$30,790 ",$0 ,"$61,580 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$61,580 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,8,Taiya Inlet -Pullen Creek Stormwater BMP Manual and Outreach,$0 ,"$9,800 ","$9,800 ",$0 ,"$19,600 ","$16,000 ",$0 ,$0 ,$0 ,$0 ,"$35,600 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,9,Oasis-City of Kenai Fish Waste Management Plan,$0 ,"$19,978 ","$19,978 ",$0 ,"$39,956 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$39,956 ",$0 
AK,2011,00J39101,AK DEPT OF ENVIRON CONSERV,$0 ,10,Tetra Tech-Evaluation of Key Elements and Options for Antidegradation Policy Implemetation Guidance,$0 ,"$92,110 ","$92,110 ",$0 ,"$184,220 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$184,220 ",$0 
