State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,34,Anchorage Citizens' Environmental Program,"$78,479 ",$0 ,"$78,479 ",$0 ,"$156,958 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$156,958 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,35,Granite Creek TMDL Implementation Phase II,"$16,345 ",$0 ,"$16,345 ",$0 ,"$32,690 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$32,690 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,36,Cottonwood Creek TMDL Development - Residue,"$14,155 ",$0 ,"$14,155 ",$0 ,"$28,310 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$28,310 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,37,Swan Lake Watershed Recovery,"$59,933 ",$0 ,"$59,933 ",$0 ,"$119,866 ",$0 ,$0 ,$0 ,$0 ,"$42,306 ","$162,172 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,38,Chena Slough Water Quality Monitoring,"$39,387 ",$0 ,"$39,387 ",$0 ,"$78,774 ",$0 ,$0 ,$0 ,$0 ,"$25,251 ","$104,025 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,39,Mendenhall Watershed Partnership FY04,"$79,148 ",$0 ,"$79,148 ",$0 ,"$158,296 ",$0 ,$0 ,$0 ,$0 ,"$62,942 ","$221,238 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,40,Pullen Creek Assessment Project,"$36,944 ",$0 ,"$36,944 ",$0 ,"$73,888 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$73,888 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,41,Cottonwood Creek TMDL,"$9,722 ",$0 ,"$9,722 ",$0 ,"$19,444 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$19,444 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,42,Lower Kenai River Outreach and Monitoring,"$10,426 ",$0 ,"$10,426 ",$0 ,"$20,852 ",$0 ,$0 ,$0 ,$0 ,"$6,975 ","$27,827 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,43,SAYC Stream Restoration Program-Vanderbilt Creek,"$3,355 ",$0 ,"$3,355 ",$0 ,"$6,710 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$6,710 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,44,Continued Habitat Baseline Assessment for the Copper River Watershed,"$3,350 ",$0 ,"$3,350 ",$0 ,"$6,700 ",$0 ,$0 ,$0 ,$0 ,"$2,245 ","$8,945 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,45,Protecting Lower Kenai Peninsula Salmon Streams,"$16,460 ",$0 ,"$16,460 ",$0 ,"$32,920 ",$0 ,$0 ,$0 ,$0 ,"$11,926 ","$44,846 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,46,Real-Time Water Quality Monitoring in the Anchor River Watershed,"$6,000 ",$0 ,"$6,000 ",$0 ,"$12,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$12,000 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,47,Hydrologic Monitoring and Evaluation of Shaw Creek,"$20,580 ",$0 ,"$20,580 ",$0 ,"$41,160 ",$0 ,$0 ,$0 ,$0 ,"$31,397 ","$72,557 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,59,ACWA Decision Tree Waterbody Ranking,"$49,949 ",$0 ,"$49,949 ",$0 ,"$99,898 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$99,898 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,60,ADEC Water Quality Standards Residues Criteria and Zone of Deposit Review,"$14,745 ",$0 ,"$14,745 ",$0 ,"$29,490 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$29,490 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,61,Ward Cove Dissolved Oxygen Evaluation,"$24,899 ",$0 ,"$24,899 ",$0 ,"$49,798 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$49,798 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,62,Ketchikan and Southeast Alaska Salmon Waters and Utilization Studies Contracts Coordinator,"$172,575 ",$0 ,"$172,575 ",$0 ,"$345,150 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$345,150 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,63,Ship Creek and Chester Creek TMDLs,"$14,965 ",$0 ,"$14,965 ",$0 ,"$29,930 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$29,930 ",$0 
AK,2003,99098704,ADEC - AK DEPT OF ENVIRON CONSERV,$0 ,64,Kenai River Hydrocarbon Assessment,"$96,728 ",$0 ,"$96,728 ",$0 ,"$193,456 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$193,456 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,1,Administration and Management of the Alabama FY2003 Clean Water Act Section 319 Nonpoint Source Base Grant,"$887,416 ",$0 ,"$887,416 ",$0 ,"$1,774,832 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,774,832 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,2,Annual Alabama Nonpoint Source Cooperator's Conference,"$17,000 ",$0 ,"$17,000 ",$0 ,"$34,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$34,000 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,3,Coastal Zone Nonpoint Source Management Program Approval and Implementation,"$50,000 ",$0 ,"$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,4,Rotational River Basin Approach: Surface Water Quality Assessment of the Tennessee River Basin,"$234,600 ",$0 ,"$234,600 ",$0 ,"$469,200 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$469,200 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,5,Tributary Embayment Water Quality Assessment of the Tennessee River Basin and Water Quality Assessment of Alabama Resevoirs for Nutrient Criteria and Total Maximum Daily Load Development,"$197,800 ",$0 ,"$197,800 ",$0 ,"$395,600 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$395,600 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,6,Alabama Water Watch,"$190,838 ",$0 ,"$190,838 ",$0 ,"$381,676 ",$0 ,$0 ,$0 ,$0 ,"$58,504 ","$440,180 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,7,Clean Water Partnership Facilitation: A River Basin Management Approach,"$197,310 ",$0 ,"$197,310 ",$0 ,"$394,620 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$394,620 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,8,Erosion and Sediment Control on Construction Sites and Urban Areas in Alabama,"$50,000 ",$0 ,"$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,"$171,747 ","$271,747 ",$0 
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,9,Community Based Environmental Assessment and Watershed Protection in Alabama,"$257,950 ",$0 ,"$257,950 ",$0 ,"$515,900 ",$0 ,$0 ,$0 ,$0 ,"$92,895 ","$608,795 ",$0 
