State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,48,Identification of Sediment Sources in Little Campbell Creek,"$30,615 ",$0 ,"$30,615 ",$0 ,"$61,230 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$61,230 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,49,Climate Change and Human Influences on Lower Kenai,"$67,400 ",$0 ,"$67,400 ",$0 ,"$134,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$134,800 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,50,Lower Nushagak River Fecal Coliform and Water Quality Assessment,"$29,001 ",$0 ,"$29,001 ",$0 ,"$58,002 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$58,002 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,51,Scoop The Poop,"$22,873 ",$0 ,"$22,873 ",$0 ,"$45,746 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$45,746 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,52,Partnership Monitoring of the Kenai River Watershed,"$57,725 ",$0 ,"$57,725 ",$0 ,"$115,450 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$115,450 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,53,Lemon Creek Evaluation and Recovery Plan,"$13,198 ",$0 ,"$13,198 ",$0 ,"$26,396 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$26,396 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,54,Jordan Creek Monitoring and Recovery Strategy,"$34,925 ",$0 ,"$34,925 ",$0 ,"$69,850 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$69,850 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,55,Duck Creek Watershed Monitoring and Recovery Strategy,"$24,998 ",$0 ,"$24,998 ",$0 ,"$49,996 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$49,996 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,56,Vanderbilt Creek Evaluation and Recovery plan,"$9,831 ",$0 ,"$9,831 ",$0 ,"$19,662 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$19,662 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,57,Development of GIS Database and Maps for 4 Mat-Su Waters,"$16,930 ",$0 ,"$16,930 ",$0 ,"$33,860 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$33,860 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,58,Little Susitna River - An Ecological Assessment,"$49,715 ",$0 ,"$49,715 ",$0 ,"$99,430 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$99,430 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,59,Granite Creek Recovery and TMDL Implementation,"$22,836 ",$0 ,"$22,836 ",$0 ,"$45,672 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$45,672 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,60,"Hydrocarbon, Stormwater, and Human Alteration Water - Copper River","$40,545 ",$0 ,"$40,545 ",$0 ,"$81,090 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$81,090 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,61,Sawmill Creek Watershed Assessment,"$30,000 ",$0 ,"$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,67,Dutch Harbor & Iliuliuk Bay/Harbor Water Quality Assessment Phase II,"$127,733 ",$0 ,"$127,733 ",$0 ,"$255,466 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$255,466 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,68,Water Quality Technical Assistance/Lower Kenai Petroleum Hydrocarbon Estimate,"$14,928 ",$0 ,"$14,928 ",$0 ,"$29,856 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$29,856 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,70,Water Quality Screening Evaluation for Three Juneau Harbors,"$60,277 ",$0 ,"$60,277 ",$0 ,"$120,554 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$120,554 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,75,Mat-Su Forest Resources & Practices Act Effectiveness Monitoring in the Willer-Kash Area,"$30,000 ",$0 ,"$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,76,Cheney Lake Water Quality Monitoring,"$55,554 ",$0 ,"$55,554 ",$0 ,"$111,108 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$111,108 ",$0 
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,$0 ,77,Phase II Mat-Su Forest Resources and Practices Act Effectiveness Monitoring in the Willer-Kash Harvest Area,"$17,986 ",$0 ,"$17,986 ",$0 ,"$35,972 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$35,972 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,1,Administration and Management of the Alabama FY06 Clean Water Act Section 319 Nonpoint Source Grant,"$745,387 ",$0 ,"$745,387 ",$0 ,"$1,490,774 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,490,774 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,2,Rotational River Basin Approach,"$368,000 ",$0 ,"$368,000 ",$0 ,"$736,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$736,000 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,3,Surface Water Quality Screening Assessment of Rivers,"$189,825 ",$0 ,"$189,825 ",$0 ,"$379,650 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$379,650 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,4, Alabama Water Watch A Citizen Volunteer Water Quality Monitoring Program,"$140,000 ",$0 ,"$140,000 ",$0 ,"$280,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$280,000 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,5,Water Quality Coordinator and Education Outreach Specialist for the State Soil and Water Conservation Committee ,"$60,000 ",$0 ,"$60,000 ",$0 ,"$120,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$120,000 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,6,Clean Water Partnerships A River Basin Management Approach ,"$284,688 ",$0 ,"$284,688 ",$0 ,"$569,376 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$569,376 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,8,Erosion and Sediment Control on Construction Sites and Urban Areas in Alabama,"$45,000 ",$0 ,"$45,000 ",$0 ,"$90,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$90,000 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,9,Administration and Management of the Alabama FY06 Clean Water Act Section 319 Nonpoint Source Incremental Grant,$0 ,"$306,013 ","$306,013 ",$0 ,"$612,026 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$612,026 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,12,Town Creek Restoration Using Natural Stream Channel Design,$0 ,"$332,583 ","$332,583 ",$0 ,"$665,166 ",$0 ,$0 ,$0 ,"$225,277 ",$0 ,"$890,443 ",$0 
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,13,Identification of Benthic Macroinvertebrates to Assess Nonpoint Source TMDL and Watershed-Based Management Plan Implementation Success,$0 ,"$65,179 ","$65,179 ",$0 ,"$130,358 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$130,358 ",$0 
